listing_id,update_time,listing_name,location_address,establish_year,legal_status,location_x,location_y,location_desc,season_month_start,season_month_end,season_month,season_month_1,season_month_2,season_month_3,season_month_4,season_month_5,season_month_6,season_month_7,season_month_8,season_month_9,season_month_10,season_month_11,season_month_12,products,products_1,products_2,products_3,products_5,products_6,products_8,products_9,products_10,products_11,products_12,products_13,products_14,products_15,products_16,products_17,products_18,products_19,products_21,products_22,products_23,products_25,products_26,products_27,products_28,products_29,products_30,products_888,products_otherdesc,productslocality_fruits,productslocality_vegetables,productslocality_bakedgoods,productslocality_canfood,productslocality_coffee,productslocality_flowers,productslocality_dairyproducts,productslocality_beans,productslocality_eggs,productslocality_seafood,productslocality_herbs,productslocality_grains,productslocality_greenproducts,productslocality_honey,productslocality_juices,productslocality_mapleproducts,productslocality_mushrooms,productslocality_nuts,productslocality_petfood,productslocality_meat,productslocality_redmeat,productslocality_soap,productslocality_tofu,productslocality_trees,productslocality_wildproducts,productslocality_wine,productslocality_other,service_procurement,service_procurement_1,service_procurement_2,service_procurement_888,service_procurement_other_desc,service_opservice,service_opservice_1,service_opservice_2,service_opservice_3,service_opservice_4,service_opservice_5,service_opservice_6,service_opservice_7,service_opservice_8,service_opservice_9,service_opservice_10,service_opservice_11,service_opservice_12,service_opservice_13,service_opservice_11_desc,service_opservice_12_desc,service_opservice_13_desc,service_producer,service_producer_1,service_producer_2,service_producer_3,service_producer_4,service_producer_5,service_producer_6,service_producer_7,service_producer_8,service_producer_9,service_producer_10,service_producer_11,service_producer_12,service_producer_10_desc,service_community,service_community_1,service_community_5,service_community_6,service_community_7,service_community_8,service_community_9,service_community_10,service_community_11,service_community_12,service_community_13,service_community_14,service_community_15,service_community_16,service_community_14_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_15,specialproductionmethods_16,specialproductionmethods_888,specialproductionmethods_other_desc,specialproductionmethods_gap_certify_entity,saleschannel_wholesale,saleschannel_wholesale_1,saleschannel_wholesale_2,saleschannel_wholesale_3,saleschannel_wholesale_4,saleschannel_wholesale_5,saleschannel_wholesale_6,saleschannel_wholesale_7,saleschannel_wholesale_8,saleschannel_wholesale_9,saleschannel_wholesale_10,saleschannel_wholesale_11,saleschannel_wholesale_12,saleschannel_wholesale_13,saleschannel_wholesale_14,saleschannel_wholesale_15,saleschannel_wholesale_16,saleschannel_wholesale_17,saleschannel_wholesale_15_desc,saleschannel_wholesale_16_desc,saleschannel_wholesale_17_desc,saleschannel_retail,saleschannel_retail_1,saleschannel_retail_2,saleschannel_retail_3,saleschannel_retail_4,saleschannel_retail_5,saleschannel_retail_6,saleschannel_retail_7,saleschannel_retail_8,saleschannel_retail_9,saleschannel_retail_10,saleschannel_retail_8_desc,saleschannel_retail_9_desc,saleschannel_retail_10_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc,webscripting
500010,9/25/2014 12:02,Boston Organics,"50 Terminal Street, Building 2, Suite 100, Charlestown, Massachusetts 02129",2002,B Corp;,-71.060687,42.3824655,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Maple products;Mushrooms;Nuts;Tofu/non-animal protein;,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively non-local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively non-local;,,Exclusively local;,,Exclusively local;,Exclusively non-local;,Exclusively local;,,,,,Exclusively local;,,,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;,1,1,0,0,0,0,0,0,0,0,0,0,,Paid employment opportunities for youth;Community awareness programs;Food donations to local food pantries/banks;,1,0,0,0,0,0,0,0,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;Weekly and bi-weekly produce box delivery;,0,1,0,0,0,0,0,1,0,0,Weekly and bi-weekly produce box delivery,,,,,,,,,,,,,,,0,0,0,0,,,
500011,8/27/2014 18:49,Western MA Food Processing Center,"324 Wells St., Greenfield, Massachusetts 01301",2002,Non-Profit;,-72.608371,42.6027862,2 miles from I 91 and Route 2,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Canned or preserved fruits/vegetables;,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Exclusively local;,,,,,,,,,,,,,,,,,,,,,,,,Take ownership of the product;We help our members connect with distributors;,1,0,1,We help our members connect with distributors,Aggregation;Distribution;Brokering;Shared use kitchen;Packaging/Repackaging;Product storage;Canning;Freezing;Cutting;,1,0,1,1,1,1,1,1,1,1,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Food safety/GAP Training;,1,1,0,0,1,0,1,0,0,0,0,0,,Education programs for institutions;Community awareness programs;support food entrepreneurs;,0,0,0,0,0,0,0,1,1,0,1,0,0,support food entrepreneurs,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Large supermarkets/supercenters;Small independent grocery stores;Food retail cooperatives;Restaurants;Distributors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500012,7/29/2014 6:31,Washington's Green Grocer,"8741 Ashwood Drive, Unit O, Capitol Heights, Maryland 20743",1994,,-76.854889,38.8837469,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,Exclusively non-local;,Exclusively local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,,Exclusively non-local;,,Exclusively local;,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,Nutrition/cooking education;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,0,0,1,0,0,0,,No antibiotics;Pasture-raised/free-range animals;,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,,
500013,8/13/2014 12:52,Hometown Harvest,"4635 Wedgewood Blvd, Ste 101, Frederick, Maryland 21703",2009,LLC;,-77.429389,39.3668544,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Tofu/non-animal protein;Wild harvested forest products;Wine/spirits/beer/hard cider;,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,,Both local and non-local;,Both local and non-local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Both local and non-local;,Exclusively local;,Exclusively non-local;,Both local and non-local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Both local and non-local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Take ownership of the product;,1,0,0,,Distribution;Packaging/Repackaging;Product storage;,0,0,1,0,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Transportation services;,1,1,0,0,0,0,0,0,1,0,0,0,,Nutrition/cooking education;Meal preparation;Transportation services for customers;Community awareness programs;Food donations to local food pantries/banks;,0,1,1,0,1,0,0,0,1,1,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Good Agricultural Practices (GAP)-Certified;No antibiotics;Integrated pest management;Grass Fed;Pasture-raised/free-range animals;Fair labor practices, living wage, fair trade, etc.;",1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,,USDA certifying entity;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500014,3/23/2015 11:58,SPROUT MN,"PO Box 462, Brainerd, Minnesota 56401",2011,Non-Profit;,-94.202008,46.3526733,609 13th AvenueLittle Falls MN  56345,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Eggs;Herbs;,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,,,Exclusively local;,,Exclusively local;,,,,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Product storage;,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Production/post-harvest handling training;Business management services/guidance;Paid consulting;Food safety/GAP Training;,1,0,0,1,1,1,1,0,0,0,0,0,,Nutrition/cooking education;Education programs for institutions;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,1,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Small independent grocery stores;Food retail cooperatives;Restaurants;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,,,,Food hub's own retail storefront;CSA shares;,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500015,7/25/2014 9:40,Webb City Farmers Market,"555 South Main, Webb City, Missouri 64870",2000,Non-Profit;,-94.462559,37.1504682,Just east of the above address.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,Sell on a consignment basis;,0,1,0,,Distribution;Shared use kitchen;,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Production/post-harvest handling training;Food safety/GAP Training;,1,0,0,1,0,0,1,0,0,0,0,0,,Nutrition/cooking education;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,0,0,0,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Restaurants;Pre-K food service;,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,Farmers markets;,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500016,4/9/2015 9:38,Ocean Springs Fresh Market,"1000 Washington Ave, Ocean Springs, Mississippi 39564",2004,Non-Profit;,-88.827641,30.415143,South of the railroad tracks at the intersection of Washington and Hwy 90.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,Sell on a consignment basis;,0,1,0,,Distribution;,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Transportation services;,1,0,0,0,0,0,0,0,1,0,0,0,,Nutrition/cooking education;Community awareness programs;,0,1,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Restaurants;Caterers/bakeries;,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,Farmers markets;,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500017,3/24/2015 10:12,Western Montana Growers Cooperative,"1500 Burns St. STE C, Missoula, Montana 59802",2003,Producer Cooperative;,-114.01486,46.8856495,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,,,,,Exclusively local;,Exclusively local;,,,,Exclusively local;,,,Hybrid consignment/ownership depending on product;,0,0,1,Hybrid consignment/ownership depending on product,Aggregation;Distribution;Product storage;Freezing;Cutting;,1,0,1,0,0,0,1,0,1,1,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Food safety/GAP Training;Liability insurance;Transportation services;Group Farm supply purchasing;,1,1,0,1,0,0,1,1,1,1,0,0,Group Farm supply purchasing,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Large supermarkets/supercenters;Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,CSA shares;,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500018,9/17/2014 8:31,Walking Fish Cooperative,"P.O. Box 2357, Beaufort, North Carolina 28516",2011,Producer Cooperative;,-76.663818,34.7182174,"Seafood is caught in Carteret County, North Carolina.Deliveries to Raleigh, NC, Holy Trinity Lutheran Church parking lot, and Duke Raleigh Hospital (Tuesdays)Deliveries to Durham, NC, Sarah P. Duke parking lot (Thursdays)",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fish/seafood;,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,Exclusively local;,,,,,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Transportation services;,1,1,0,0,1,0,0,0,1,0,0,0,,Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,0,0,0,0,0,0,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Small independent grocery stores;Restaurants;Distributors;Colleges/Universities;,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,,,CSA shares;,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500019,7/25/2014 11:22,Pilot Mountain Pride,"612 East Main Street, Pilot Mountain, North Carolina 27041",2010,LLC;,-80.456727,36.3824408,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Herbs;Mushrooms;,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,,,,,Exclusively local;,,,,,,Exclusively local;,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Brokering;Packaging/Repackaging;Product storage;,1,0,1,1,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,0,0,1,1,0,1,0,1,0,0,0,,Community awareness programs;Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,1,1,0,0,0,,Good Agricultural Practices (GAP)-Certified;,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Large supermarkets/supercenters;Small independent grocery stores;Restaurants;Distributors;K-12 school food service;Colleges/Universities;Hospitals;,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,,,,Public Market;E-CSA;,0,0,0,0,0,0,0,1,1,0,Public Market,E-CSA,,,,,,,,,,,,,,0,0,0,0,,,
500020,7/31/2014 12:13,"The North Country Farmers Co-operative, Inc.",", Colebrook, New Hampshire 3576",2012,Producer Cooperative;,-71.496296,44.894313,We operate out of our homes at this point.,2021-05,2021-12,May to December,0,0,0,0,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Dairy products;Eggs;Honey;Maple products;Red/other non-poultry meat and products;,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,,,,,Exclusively local;,,,,,,,Sell on a consignment basis;,0,1,0,,Distribution;Brokering;,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Business management services/guidance;Transportation services;,1,0,0,0,1,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Restaurants;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Hotels;,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,Hotels,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500021,8/26/2014 11:31,La Montanita Distribution Center,"904 Menaul NE, Albuquerque, New Mexico 87107",2007,Consumer Cooperative;,-106.6327,35.1086949,1 mile west of I-25,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,Exclusively non-local;,,,,Exclusively local;,Exclusively non-local;,,Exclusively local;,Exclusively non-local;,,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively non-local;,Exclusively local;,,,,,,,Take ownership of the product;Sell on a consignment basis;,1,1,0,,Aggregation;Distribution;Brokering;Product storage;,1,0,1,1,0,0,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,1,0,1,1,0,1,0,1,0,0,0,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,"Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Distributors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;",0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
500022,8/27/2014 11:10,Corbin Hill Food Project,"5605 New York 30, Schoharie, New York 12157",2009,Non-Profit;,-74.297773,42.6849087,Shared space with Schoharie Valley Farms' The Carrot Barn.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Juices/non-alcoholic ciders;Maple products;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Packaging/Repackaging;,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,Marketing/promotional services;Transportation services;,1,0,0,0,0,0,0,0,1,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Subsidized farm shares;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,0,0,0,0,1,1,1,1,0,0,0,,Integrated pest management;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,,,,On-line store;CSA shares;Farm stands;,0,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,,
500023,7/28/2014 17:29,Foodlink Food Hub,"1999 Mt Read Boulevard, Rochester, New York 14615",2012,Non-Profit;,-77.66072,43.1903849,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Dairy products;Eggs;,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Both local and non-local;,Both local and non-local;,,,,,Exclusively non-local;,,Both local and non-local;,,,,,,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Packaging/Repackaging;Cutting;,1,0,1,0,0,1,0,0,0,1,0,0,0,,,,Transportation services;,0,0,0,0,0,0,0,0,1,0,0,0,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Operating a mobile market;Food donations to local food pantries/banks;,1,1,1,0,0,1,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,"Corner stores, bodegas;Distributors;Pre-K food service;K-12 school food service;Senior care facilities;",0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,,,,Farmers markets;Mobile retail units/food trucks;Farm stands;,0,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,,
500024,7/27/2014 8:52,"Headwater Foods, Inc","PO Box 10148, Rochester, New York 14610",2008,S Corp;,-77.544745,43.142994,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,,,,,,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,Branding/labeling products;,0,1,0,0,0,0,0,0,0,0,0,0,,Subsidized farm shares;Education programs for institutions;Food donations to local food pantries/banks;,0,0,0,0,0,0,1,1,0,1,0,0,0,,Organic (USDA Certified);Integrated pest management;NOFA Pledge;,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NOFA Pledge,,"Small independent grocery stores;Corner stores, bodegas;Restaurants;Caterers/bakeries;Distributors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;",0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,,,,CSA shares;,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,
