original_listing_id,original_update_time,original_listing_name,original_location_address,original_location_x,original_location_y,original_location_desc,original_location_site,original_location_site_otherdesc,original_location_indoor,original_specialproductionmethods,original_specialproductionmethods_1,original_specialproductionmethods_2,original_specialproductionmethods_3,original_specialproductionmethods_4,original_specialproductionmethods_5,original_specialproductionmethods_6,original_specialproductionmethods_7,original_specialproductionmethods_8,original_specialproductionmethods_9,original_specialproductionmethods_10,original_specialproductionmethods_11,original_specialproductionmethods_12,original_specialproductionmethods_13,original_specialproductionmethods_14,original_specialproductionmethods_888,original_specialproductionmethods_other_desc,original_acceptedpayment,original_acceptedpayment_1,original_acceptedpayment_2,original_acceptedpayment_3,original_acceptedpayment_4,original_acceptedpayment_5,original_acceptedpayment_6,original_acceptedpayment_7,original_acceptedpayment_888,original_FNAP,original_FNAP_1,original_FNAP_2,original_FNAP_3,original_FNAP_4,original_FNAP_5,original_FNAP_888,original_SNAP_option,original_SNAP_option_1,original_SNAP_option_2,distance,formatted,lat,lon,name,housenumber,street,district,suburb,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
308233,3/20/2023 22:49,Anchorage Midtown Market,"900 E Benson Blvd, Anchorage, AK 99508",-149.8655844,61.19341966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.24011585706143,"900 Benson Boulevard, Anchorage, AK 99508, United States of America",61.19328,-149.865122,,900,Benson Boulevard,,99508,,Anchorage,Municipality of Anchorage,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308234,3/20/2023 22:49,Central Kenai Peninsula Farmers' Market,"E. Corral Ave. and Kenai Spur Hwy., Soldotna, AK 99669",-151.06731,60.49321001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.078264927020374,"35282 Kenai Spur Highway, Soldotna, AK 99669, United States of America",60.493369,-151.067241,,35282,Kenai Spur Highway,,99669,,Soldotna,Kenai Peninsula,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308235,3/20/2023 22:49,Depot Farm Market,"610 S. Valley Way, Palmer, AK 99645",-149.113566,61.60002901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Palmer Community Center (Depot), 610 South Valley Way, Palmer, AK 99645, United States of America",61.60011145,-149.1135275,Palmer Community Center (Depot),610,South Valley Way,City of Palmer Central Business District,99645,,Palmer,Matanuska-Susitna,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308236,3/20/2023 22:49,Eagle River Farmers Market,"10527 Vfw Rd, Eagle River, AK 99577",-149.5733583,61.31568907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.959290154203565,"10527 Vfw Road, Eagle River, AK 99577, United States of America",61.315626,-149.57289,,10527,Vfw Road,,99577,,Eagle River,Municipality of Anchorage,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308237,3/20/2023 22:49,Ester Community Market,"3570 Old Nenana Hwy., Fairbanks, AK 99709",-148.0179854,64.84465752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.116485329820627,"3356 Old Nenana Highway, Ester, AK 99709, United States of America",64.84473949253062,-148.0179889,,3356,Old Nenana Highway,,99709,,Ester,Fairbanks North Star,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308238,3/20/2023 22:49,Ester Market,"3566 Old Nenana Hwy, Fairbanks, AK 99709",-148.017974,64.84465769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.114505431973035,"3352 Old Nenana Highway, Ester, AK 99709, United States of America",64.84473965,-148.0179761,,3352,Old Nenana Highway,,99709,,Ester,Fairbanks North Star,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308239,3/20/2023 22:49,Farmers' Fresh Market,"33955 Community College Dr., Soldotna, AK 99669",-151.1342335,60.47201268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.709666117750256,"33862 Community College Drive, Soldotna, AK 99669, United States of America",60.472007294315375,-151.1340567,,33862,Community College Drive,,99669,,Soldotna,Kenai Peninsula,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308240,3/20/2023 22:49,Girdwood Farmers Market,"148 Holmgren Pl, Girdwood, AK 99587",-149.1362562,60.96321078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.890009427,"148 Holmgren Place, Girdwood, AK 99587, United States of America",60.963185,-149.13612,,148,Holmgren Place,,99587,,Girdwood,Municipality of Anchorage,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308241,3/20/2023 22:49,Glennallen Wednesday Market,"187 Glenn Hwy, Glennallen, AK 99588",-145.5191922,62.10775916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.82922190282503,"Glennallen's Rustic Resort, Glenn Highway, Glennallen, AK, United States of America",62.1071058,-145.5195368,Glennallen's Rustic Resort,,Glenn Highway,,,,Glennallen,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308242,3/20/2023 22:49,Haines Farmer Market,"296 Fair Dr, Haines, AK 99827",-135.4657023,59.23290866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.708212876007957,"298 Fair Drive, Haines, AK 99827, United States of America",59.23297,-135.465535,,298,Fair Drive,,99827,,Haines,Haines,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308243,3/20/2023 22:49,Healy Farmers Market,"9998 Coal St, Healy, AK 99743",-149.0178998,63.87144886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.642172530559479,"Coal Street, Healy, AK 99743, United States of America",63.8734798,-149.0174755,Coal Street,,Coal Street,,99743,,Healy,Denali,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308244,3/20/2023 22:49,Kenai Saturday Market,"11471 Kenai Spur Hwy., Kenai, AK 99611",-151.26122,60.55468201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.116278445570908,"11471 Kenai Spur Highway, Kenai, AK 99611, United States of America",60.554735,-151.261293,,11471,Kenai Spur Highway,,99611,,Kenai,Kenai Peninsula Borough,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308245,3/20/2023 22:49,Kenney Lake Farmers Market,"2075 Glenn Hwy, Palmer, AK 99645",-149.128894,61.57988499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Alaska State Fairgrounds, East Helen Drive, Palmer, AK 99645, United States of America",61.5800734,-149.1274037,Alaska State Fairgrounds,,East Helen Drive,,99645,,Palmer,Matanuska-Susitna,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308246,3/20/2023 22:49,Kenny Lake Harvest Farmers' Market,"354 Fairbanks Dr., Valdez, AK 99686",-146.3583734,61.1298627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2415861,"Wells Fargo, 337 Egan Avenue, Valdez, AK 99686, United States of America",61.129522,-146.358799,Wells Fargo,337,Egan Avenue,,99686,,Valdez,Valdez-Cordova Census Area,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308247,3/20/2023 22:49,KGB Corner Market,"2150 S. Endeavor St., S. Knik Goose Bay Rd., Wasilla, AK 99654",-149.4808545,61.56183518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.761990736412818,"2134 South Endeavor Street, Wasilla, AK 99654, United States of America",61.56184456466494,-149.4810188,,2134,South Endeavor Street,,99654,,Wasilla,Matanuska-Susitna,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308248,3/20/2023 22:49,Meadow Drive Market,"5023 Meadow Dr., Homer, AK 99603",-151.4675842,59.66250623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.216784231095824,"5019 Meadow Drive, Homer, AK 99603, United States of America",59.66250092702517,-151.467748,,5019,Meadow Drive,,99603,,Homer,Kenai Peninsula,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308249,3/20/2023 22:49,Nenana Farmers Market,"Main St, Nenana, AK 99760",-149.0997525,64.56106214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2640123801177236,"Main Street, Nenana, AK 99760, United States of America",64.5610903,-149.0997589,Main Street,,Main Street,,99760,,Nenana,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308250,3/20/2023 22:49,Ninilchik Farmers Market,"16200 Sterling Hwy, Ninilchik, AK 99639",-151.675766,60.03673899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055546912,"16200 Sterling Highway, Ninilchik, AK 99639, United States of America",60.036739,-151.675767,,16200,Sterling Highway,,99639,,Ninilchik,Kenai Peninsula Borough,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308251,3/20/2023 22:49,North Peninsula Recreation Service Area Farmer's Market,"55176 Poolside Ave, Kenai, AK 99611",-151.383612,60.70720101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.1604041857786,"55176 Poolside Avenue, Kenai, AK 99611, United States of America",60.705936,-151.385272,,55176,Poolside Avenue,,99611,,Kenai,Kenai Peninsula Borough,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308252,3/20/2023 22:49,Northway Mall Wednesday Market,"3101 Pennland Blvd., Anchorage, AK 99510",-149.8232425,61.21636994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027589234462919592,"3101 Penland Parkway, Anchorage, AK 99508, United States of America",61.21637,-149.823242,,3101,Penland Parkway,,99508,,Anchorage,Municipality of Anchorage,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308253,3/20/2023 22:49,O'Malley Castle Market,"1520 O'Malley Rd, Anchorage, AK 99507",-149.8546056,61.122979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.131162881928054,"1518 O'Malley Road, Anchorage, AK 99507, United States of America",61.12290587755102,-149.8546043,,1518,O'Malley Road,,99507,,Anchorage,Anchorage,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308254,3/20/2023 22:49,Pena Park Market,"8400 Starview Dr, Anchorage, AK 99504",-149.7215648,61.22928953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.29054361882095,"8400 Starview Drive, Anchorage, AK 99504, United States of America",61.228487,-149.72242,,8400,Starview Drive,,99504,,Anchorage,Municipality of Anchorage,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308255,3/20/2023 22:49,Petersburg Farmers' Market,"1st St. and Gjoa St., Petersburg, AK 99833",-132.95619,56.81177999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.078766600820764,"USFS Petersburg Ranger District Office, 12 North Nordic Drive, Petersburg, AK 99833, United States of America",56.81143935,-132.9569981,USFS Petersburg Ranger District Office,12,North Nordic Drive,,99833,,Petersburg,Petersburg Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308256,3/20/2023 22:49,Salt & Soil Marketplace,"5381 Commercial Blvd, Juneau, AK 99801",-134.4872261,58.35779582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.068109394240436,"5381 Commercial Boulevard, Juneau, AK 99801, United States of America",58.35787591,-134.4872554,,5381,Commercial Boulevard,,99801,,Juneau,,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308257,3/20/2023 22:49,Saturday Art and Farm Market,"11301 N. Chickaloon Way, Sutton, AK 99674",-148.8774072,61.71102516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.730060158490142,"11212 Chickaloon Way, Sutton, AK 99674, United States of America",61.71100504007785,-148.8776835,,11212,Chickaloon Way,US Postal Service,99674,,Sutton,Matanuska-Susitna,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308258,3/20/2023 22:49,Seward Farmers Market,"237 4th Ave, Seward, AK 99664",-149.4405185,60.10170422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.542619023259128,"Brown & Hawkins, 209 Fourth Avenue, Seward, AK 99664, United States of America",60.1015468,-149.4404976,Brown & Hawkins,209,Fourth Avenue,Historic Downtown,99664,,Seward,Kenai Peninsula,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308259,3/20/2023 22:49,Soldotna Wednesday Farmers' Market,"Soldotna Creek Park, Soldotna, AK 99669",-151.0904481,60.46687688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.641913509013542,"Sterling Highway, Kenai Peninsula, AK 99669, United States of America",60.4571606,-151.0977545,Sterling Highway,,Sterling Highway,,99669,,,Kenai Peninsula,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308260,3/20/2023 22:49,South Anchorage Farmers' Market,"O'Malley Rd. and Old Seward Hwy., Anchorage, AK 99515",-149.86395,61.12314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28651674075984773,"O'Malley Road, Anchorage, AK 99515, United States of America",61.1231434,-149.8642031,O'Malley Road,,O'Malley Road,,99515,,Anchorage,Anchorage,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308261,3/20/2023 22:49,South Anchorage Wednesday Market,"800 E Dimond Blvd, Anchorage, AK 99515",-149.8677386,61.14472452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.665528009378217,"745 Dimond Boulevard, Anchorage, AK 99515, United States of America",61.14489,-149.867797,,745,Dimond Boulevard,,99515,,Anchorage,Municipality of Anchorage,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308262,3/20/2023 22:49,Southside Community Farmers Market,"2400 RICKERT ST, FAIRBANKS, AK 99701",-147.7186487,64.82516074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.068033941132722,"2400 Rickert Street, Fairbanks, AK 99701, United States of America",64.825114,-147.718831,,2400,Rickert Street,South Fairbanks,99701,,Fairbanks,Fairbanks North Star,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308263,3/20/2023 22:49,Spenard Farmers Market,"2555 Spenard Rd, Anchorage, AK 99503",-149.9057439,61.19918224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83576021,"Woronzof Condominiums, 1113 West Fireweed Lane, Anchorage, AK 99503, United States of America",61.19912425,-149.9049723,Woronzof Condominiums,1113,West Fireweed Lane,,99503,,Anchorage,Anchorage,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308264,3/20/2023 22:49,Tanana Valley Farmers Market,"2600 College Rd, Fairbanks, AK 99709",-147.780952,64.8626604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.60903678151629,"Tanana Valley Farmers Market, 2600 College Road, Fairbanks, AK 99708, United States of America",64.86288385,-147.7827954,Tanana Valley Farmers Market,2600,College Road,,99708,,Fairbanks,Fairbanks North Star,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308265,3/20/2023 22:49,The Center Market,"600 E. Northern Lights Blvd., Anchorage, AK 99503",-149.8735528,61.19527655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.217365782933115,"515 Northern Lights Boulevard, Anchorage, AK 99503, United States of America",61.195446,-149.873806,,515,Northern Lights Boulevard,,99503,,Anchorage,Municipality of Anchorage,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308266,3/20/2023 22:49,The Farmers Market at Alaska Pacific University,"4225 University Dr, Anchorage, AK 99508",-149.8038993,61.18929434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Alaska Pacific University, 4101 University Drive, Anchorage, AK 99508, United States of America",61.191534149999995,-149.80079,Alaska Pacific University,4101,University Drive,,99508,,Anchorage,Anchorage,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308267,3/20/2023 22:49,The Highway's End Farmers Market,"2885 Alaska Hwy, Delta Junction, AK 99737",-143.947277,63.59278679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.710344651969915,"Alaska Highway, Dot Lake, AK, United States of America",63.5634683,-143.8926554,Alaska Highway,,Alaska Highway,,,,Dot Lake,Unorganized Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308268,3/20/2023 22:49,The Market at Petersburg,"104 N Nordic Dr, Petersburg, AK 99833",-132.9587569,56.80981772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8238836516709706,"South Nordic Drive, Petersburg, AK 99833, United States of America",56.8098476,-132.9586254,South Nordic Drive,,South Nordic Drive,,99833,,Petersburg,Petersburg Borough,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308269,3/20/2023 22:49,The Outdoor Market,"7666 Richardson Hwy, Salcha, AK 99714",-146.9845521,64.52179885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.51170035,"7666 Richardson Highway, Salcha, AK 99714, United States of America",64.522473,-146.983938,,7666,Richardson Highway,,99714,,Salcha,Fairbanks North Star Borough,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308270,3/20/2023 22:49,The Salt & Soil Marketplace,"350 WHITTIER ST, JUNEAU, AK 99801",-134.4142109,58.29995142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.995207555443535,"450 Whittier Street, Juneau, AK 99802, United States of America",58.300437,-134.414205,,450,Whittier Street,,99802,,Juneau,Juneau City and Borough,Alaska,AK,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308271,3/20/2023 22:49,Tyonek Farmers Market,"1689 C St, Anchorage, AK 99501",-149.8873365,61.20529462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.422278887,"1695 C Street, Anchorage, AK 99501, United States of America",61.205297470414195,-149.8871794,,1695,C Street,,99501,,Anchorage,Anchorage,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308272,3/20/2023 22:49,Upper Valley Farmers Market,"99 Mosquito Lake Rd, Haines, AK 99827",-136.0156871,59.42461394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4266561609285247,"Mosquito Lake Road, Covenant Life, AK, United States of America",59.4369202,-136.024282,Mosquito Lake Road,,Mosquito Lake Road,,,,Covenant Life,Haines,Alaska,AK,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308273,3/20/2023 22:49,Abbeville Farmers' Market,"100 Columbia Rd., Abbeville, AL 36310",-85.24935015,31.5686694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.621879432977308,"First Baptist Church, Columbia Road, Abbeville, AL 36310, United States of America",31.5683385,-85.24982979,First Baptist Church,,Columbia Road,,36310,,Abbeville,Henry County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308274,3/20/2023 22:49,Abita Springs Farmers' Market,"22049 Main St., Abita Springs, AL 70420",-90.03899627,30.47931419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.428097943,"22049 Main Street, Abita Springs, LA 70420, United States of America",30.479389959183674,-90.03899859,,22049,Main Street,,70420,,Abita Springs,St. Tammany Parish,Louisiana,LA,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308275,3/20/2023 22:49,Adamsville Farmers' Market,"3633 Gray Ave., Adamsville, AL 35005",-86.93594713,33.58846769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.105014645014304,"3634 Gray Avenue, Adamsville, AL 35005, United States of America",33.58840737840627,-86.93601361,,3634,Gray Avenue,,35005,,Adamsville,Jefferson County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308276,3/20/2023 22:49,Alabama Farmers' Market,"344 Finley Ave., West Birmingham, AL 35204",-86.84361022,33.53426253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.453407381836605,"341 Finley Avenue West, Birmingham, AL 35204, United States of America",33.534212,-86.843178,,341,Finley Avenue West,,35204,,Birmingham,Jefferson County,Alabama,AL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308277,3/20/2023 22:49,Alabaster Farmers' Market,"1097 7th St. SW, Alabaster, AL 35007",-86.82654604,33.232116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"Senior Center, 11th Avenue Southwest, Alabaster, AL 35007, United States of America",33.2320668,-86.8265453,Senior Center,,11th Avenue Southwest,,35007,,Alabaster,Shelby County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308278,3/20/2023 22:49,Albertville Farmers Market,"116 W MAIN ST, BERTVILLE, ALBERTVILLE, AL 35950",-86.20907036,34.26795102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.438099505944606,"105 West Main Street, Albertville, AL 35950, United States of America",34.268147,-86.20895,,105,West Main Street,,35950,,Albertville,Marshall County,Alabama,AL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
308279,3/20/2023 22:49,Alexander City Downtown Market,"16 Broad St., Alexander City, AL 35010",-85.95361526,32.94503634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.80554106621848,"Broad Street, Alexander City, AL 35010, United States of America",32.944819,-85.953853,,,Broad Street,,35010,,Alexander City,Tallapoosa County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308280,3/20/2023 22:49,Andalusia Power Plant Farmers' Market,"256 Historic Central St., Andalusia, AL 36420",-86.47964813,31.30687012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.9246131963905,"Big Mike's Steakhouse, 102 Coffee Street, Andalusia, AL 36420, United States of America",31.3076193,-86.4815147,Big Mike's Steakhouse,102,Coffee Street,,36420,,Andalusia,Covington County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308281,3/20/2023 22:49,Anniston Downtown Market,"176 W. 12th St., Anniston, AL 36201",-85.83260555,33.65972636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.787557513886291,"174 West 12th Street, Anniston, AL 36201, United States of America",33.65964747058823,-85.83261118,,174,West 12th Street,,36201,,Anniston,Calhoun County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308282,3/20/2023 22:49,Arab Farmers' Market,"307 N. Main St., Arab, AL 36016",-86.49581073,34.31974696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.267568870461425,"308 North Main Street, Arab, AL 35016, United States of America",34.31972175,-86.49590692,,308,North Main Street,,35016,,Arab,Marshall County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308283,3/20/2023 22:49,Athens Farmers' Market,"409 W. Green St., Athens, AL 35611",-86.97358682,34.80134127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.140735490014116,"Limestone County Farmers Market, 409 Green Street West, Athens, AL 35611, United States of America",34.80102505,-86.9741223,Limestone County Farmers Market,409,Green Street West,,35611,,Athens,Limestone County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308284,3/20/2023 22:49,Attalla Downtown Farmers' Market,"3rd St. NW & Commerce St. NW, Attalla, AL 35954",-86.09234711,34.01879538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.451721427563744,"233 Commerce Street Northwest, Attalla, AL 35954, United States of America",34.01882898803071,-86.09222966,,233,Commerce Street Northwest,,35954,,Attalla,Etowah County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308285,3/20/2023 22:49,Bailey Cove Farmers' Market,"12200 Bailey Cove Rd., Huntsville, AL 35803",-86.53813169,34.63096168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.828892541035202,"12200 Bailey Cove Road Southeast, Huntsville, AL 35803, United States of America",34.630936,-86.538223,,12200,Bailey Cove Road Southeast,,35803,,Huntsville,Madison County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308286,3/20/2023 22:49,Bay Minette Farmers Market,"301 MCMEANS AVE, BAY MINETTE, AL 36507",-87.78567917,30.88075579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.873848782490459,"503 Bay Minette Bypass, Bay Minette, AL 36507, United States of America",30.88068973006291,-87.78573134,,503,Bay Minette Bypass,,36507,,Bay Minette,Baldwin County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308287,3/20/2023 22:49,Bayou Farmers Market,"13790 South Wintzell Avenue, Bayou La Batre, AL 36509",-88.24769884,30.40865197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.847429057039642,"13788 Wintzell Avenue, Bayou La Batre, AL 36509, United States of America",30.408689322357983,-88.2477803,,13788,Wintzell Avenue,,36509,,Bayou La Batre,Mobile County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308288,3/20/2023 22:49,Bessemer Farmers Market,"2 19TH ST N, BESSEMER, AL 35020",-86.95035466,33.40078766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.815537482447391,"1 19th Street North, Bessemer, AL 35020, United States of America",33.400902,-86.950372,,1,19th Street North,,35020,,Bessemer,Jefferson County,Alabama,AL,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308289,3/20/2023 22:49,"BIG D""""s CURB MARKET","10733 Highway 431 S, New Hope, AL 35760",-86.41778103,34.53397153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43106245,"001 Us 431 S Highway, New Hope, AL 35760, United States of America",34.534081,-86.417843,,001,Us 431 S Highway,,35760,,New Hope,Madison County,Alabama,AL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
